Tattag;Tatzeit/Uhrzeit;Tatort 2;Tbnr1; Geldbuße 
24.06.2014;1748;Lindenstraße neben Haus-Nr. 13, Ecke Marienburger Str.;112402; 20,00 € 
24.06.2014;1811;Kastell / B neben Haus-Nr. 13, Vor Leonardo;112216; 35,00 € 
24.06.2014;1937;Antoniastraße ggü. Haus-Nr. 28;142103; 10,00 € 
24.06.2014;1938;Antoniastraße ggü. Haus-Nr. 32;142103; 10,00 € 
24.06.2014;1941;Xeniastraße ggü. Haus-Nr. 12;141312; 15,00 € 
24.06.2014;1339;Baerler Straße in Höhe von Haus-Nr. 6;141313; 30,00 € 
24.06.2014;1407;An der Sandkull ggü. Haus-Nr. 114, Ecke Lintforterstr.;113280; 10,00 € 
24.06.2014;1144;Kautzstraße / B, Parkplatz;113120; 10,00 € 
24.06.2014;1153;Hanckwitzstraße / B, Parkplatz;113121; 15,00 € 
24.06.2014;1157;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
24.06.2014;1200;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
24.06.2014;1204;Hanckwitzstraße / B, Parkplatz;113140; 25,00 € 
24.06.2014;1212;Meerstraße / B, Innenhof;113140; 10,00 € 
24.06.2014;1215;Meerstraße / B, Innenhof;113140; 10,00 € 
24.06.2014;1219;Meerstraße / B, Innenhof;113140; 10,00 € 
24.06.2014;1223;Meerstraße / B, Schotterplatz;113120; 10,00 € 
24.06.2014;1420;Meerstraße / B, Schotterplatz;113142; 20,00 € 
24.06.2014;1229;Meerstraße / B, Schotterplatz;113140; 10,00 € 
24.06.2014;1233;Meerstraße / B, Schotterplatz;113121; 15,00 € 
24.06.2014;1235;Meerstraße / B, Schotterplatz;113140; 10,00 € 
24.06.2014;1520;Julius-Leber-Straße ggü. Haus-Nr. 15;113240; 10,00 € 
24.06.2014;1611;Hopfenstraße in Höhe von Haus-Nr. 38;141118; 15,00 € 
24.06.2014;1613;Hopfenstraße ggü. Haus-Nr. 34;141118; 15,00 € 
24.06.2014;1616;Kautzstraße / B, Ecke Hopfenstrasse;141312; 15,00 € 
24.06.2014;1618;Kautzstraße / B, Parkplatz;113121; 15,00 € 
24.06.2014;1348;Wilhelm-Schroeder-Straße / C2, Bildungszentrum;113120; 10,00 € 
24.06.2014;1352;Wilhelm-Schroeder-Straße / C2, Bildungszentrum;113140; 10,00 € 
24.06.2014;1402;Gellertstraße in Höhe von Haus-Nr. 3;113240; 10,00 € 
24.06.2014;1452;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2b;113140; 10,00 € 
24.06.2014;1455;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2c;113140; 10,00 € 
24.06.2014;1458;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2c;113140; 10,00 € 
24.06.2014;1500;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4a;113120; 10,00 € 
24.06.2014;1518;Otto-Hue-Straße / C1 in Höhe von Haus-Nr. 6;113121; 15,00 € 
24.06.2014;1531;Essenberger Straße / C1, Parkplatz;113121; 15,00 € 
24.06.2014;1559;Landwehrstraße / C1 ggü. Haus-Nr. 1/3, Ecke Hombergerstr.;112262; 10,00 € 
24.06.2014;1604;Landwehrstraße / C1 ggü. Haus-Nr. 17;141118; 15,00 € 
24.06.2014;1607;Landwehrstraße / C1 ggü. Haus-Nr. 16;141412; 10,00 € 
24.06.2014;1618;Kautzstraße / B ggü. Haus-Nr. 10, Ecke Hopfenstrasse;141312; 15,00 € 
24.06.2014;1627;Dr.-Hermann-Bähr-Straße in Höhe von Haus-Nr. 3, Parkhaus;112402; 20,00 € 
24.06.2014;1635;Oberwallstraße / B in Höhe von Haus-Nr. 15/17;113140; 10,00 € 
24.06.2014;1638;Oberwallstraße / B in Höhe von Haus-Nr. 5;113140; 10,00 € 
24.06.2014;934;Nordring / C2, Parkplatz;113120; 10,00 € 
24.06.2014;940;Nordring / C2, Parkplatz;113120; 10,00 € 
24.06.2014;1007;Meerstraße / B, Schotterplatz;113140; 10,00 € 
24.06.2014;1011;Meerstraße / B, Schotterplatz;113120; 10,00 € 
24.06.2014;1017;Meerstraße / B, Schotterplatz;113140; 10,00 € 
24.06.2014;1217;Meerstraße / B, Innenhof;113142; 20,00 € 
24.06.2014;1037;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
24.06.2014;1045;Kautzstraße / B, Parkplatz;113120; 10,00 € 
24.06.2014;1102;Tersteegenstraße / C1 in Höhe von Haus-Nr. 20;113120; 10,00 € 
24.06.2014;1528;Essenberger Straße / C1, Parkplatz;113121; 15,00 € 
24.06.2014;1548;Voßrather Straße in Höhe von Haus-Nr. 16;113240; 15,00 € 
24.06.2014;1631;Oberwallstraße / B in Höhe von Haus-Nr. 25;113140; 10,00 € 
24.06.2014;812;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;1640;Eurotec-Ring 27;112042; 15,00 € 
24.06.2014;1056;Oberwallstraße / B 21;113140; 10,00 € 
24.06.2014;1632;Josefstraße / C3 in Höhe von Haus-Nr. 58;113140; 15,00 € 
24.06.2014;854;Ostring / C2 4;112042; 15,00 € 
24.06.2014;1414;Feldstraße / C1 in Höhe von Haus-Nr. 44;113240; 10,00 € 
24.06.2014;1017;Otto-Hue-Straße / C1 6;113120; 10,00 € 
24.06.2014;1026;Landwehrstraße / C1 1;112042; 15,00 € 
24.06.2014;1038;Wilhelm-Schroeder-Straße / C2, Parkplatz;113121; 15,00 € 
24.06.2014;1040;Wilhelm-Schroeder-Straße / C2, Parkplatz;113140; 10,00 € 
24.06.2014;1045;Ostring / C2 ggü. Haus-Nr. 12;141412; 10,00 € 
24.06.2014;1047;Ostring / C2 ggü. Haus-Nr. 12;141412; 10,00 € 
24.06.2014;1058;Oberwallstraße / B ggü. Haus-Nr. 21;141322; 15,00 € 
24.06.2014;1106;Meerstraße / B ggü. Haus-Nr. 5;113120; 10,00 € 
24.06.2014;1123;Unterwallstraße 9;142262; 15,00 € 
24.06.2014;1645;Josefstraße / C3, Ecke Voßrather;113140; 10,00 € 
24.06.2014;800;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;803;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;809;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;815;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;817;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;819;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;821;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;822;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.06.2014;834;Unterwallstraße 9;142262; 10,00 € 
24.06.2014;835;Unterwallstraße 9;113300; 10,00 € 
24.06.2014;905;Hopfenstraße 24;141118; 15,00 € 
24.06.2014;913;Augustastraße / C1 ggü. Haus-Nr. 15;113140; 10,00 € 
24.06.2014;923;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
24.06.2014;1020;Homberger Straße / C1 68;113141; 15,00 € 
24.06.2014;953;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.06.2014;956;Friedrich-Ebert-Platz / De, Parkplatz;113150; 10,00 € 
24.06.2014;958;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.06.2014;959;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.06.2014;1002;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.06.2014;1008;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.06.2014;1012;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.06.2014;1013;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.06.2014;1410;An der Sandkull ggü. Haus-Nr. 114;113281; 15,00 € 
24.06.2014;1418;Markt, Parkplatz;141312; 15,00 € 
24.06.2014;1419;Markt, Parkplatz;141312; 15,00 € 
24.06.2014;1421;Markt, Parkplatz;141312; 15,00 € 
24.06.2014;1425;Markt, Parkplatz;113300; 10,00 € 
24.06.2014;1456;Lintforter Straße 88;112042; 15,00 € 
24.06.2014;1458;Lintforter Straße in Höhe von Haus-Nr. 84;113283; 25,00 € 
24.06.2014;1503;Lintforter Straße in Höhe von Haus-Nr. 74;113283; 25,00 € 
24.06.2014;1506;Lintforter Straße, Parkplatz;113284; 30,00 € 
24.06.2014;1511;Lintforter Straße in Höhe von Haus-Nr. 85b;113300; 10,00 € 
24.06.2014;1514;Lintforter Straße in Höhe von Haus-Nr. 91;113300; 10,00 € 
24.06.2014;1552;Voßrather Straße in Höhe von Haus-Nr. 10;113240; 10,00 € 
24.06.2014;1553;Voßrather Straße ggü. Haus-Nr. 5;113240; 10,00 € 
24.06.2014;1600;Josefstraße / C3 in Höhe von Haus-Nr. 22;113140; 10,00 € 
24.06.2014;1602;Josefstraße / C3 in Höhe von Haus-Nr. 22;113140; 10,00 € 
24.06.2014;1609;Josefstraße / C3 ggü. Haus-Nr. 27;113140; 10,00 € 
24.06.2014;1610;Josefstraße / C3 ggü. Haus-Nr. 27;113140; 10,00 € 
24.06.2014;1616;Josefstraße / C3 in Höhe von Haus-Nr. 31;113140; 10,00 € 
24.06.2014;1618;Josefstraße / C3 in Höhe von Haus-Nr. 33;113140; 10,00 € 
24.06.2014;1620;Josefstraße / C3 in Höhe von Haus-Nr. 35;113120; 10,00 € 
24.06.2014;1624;Josefstraße / C3 ggü. Haus-Nr. 39;113180; 10,00 € 
24.06.2014;1626;Josefstraße / C3 in Höhe von Haus-Nr. 52;113124; 30,00 € 
24.06.2014;1642;Josefstraße / C3 in Höhe von Haus-Nr. 29;113140; 10,00 € 
25.06.2014;1609;Oberwallstraße / B in Höhe von Haus-Nr. 10;113140; 10,00 € 
25.06.2014;1231;Neuer Wall 12;112403; 30,00 € 
25.06.2014;1341;Landwehrstraße / C1 in Höhe von Haus-Nr. 23;113284; 30,00 € 
25.06.2014;1538;Gellertstraße ggü. Haus-Nr. 20;113223; 25,00 € 
25.06.2014;1359;Neumarkt / A, Parkplatz;113121; 15,00 € 
25.06.2014;1436;Neumarkt / A;141312; 15,00 € 
25.06.2014;2045;Kressenstraße;142103; 10,00 € 
25.06.2014;1554;Seminarstraße ggü. Haus-Nr. 2a;141312; 15,00 € 
25.06.2014;1421;Adam-Riese-Straße in Höhe von Haus-Nr. 37;142103; 10,00 € 
25.06.2014;953;Neumarkt / A, Parkplatz;113120; 10,00 € 
25.06.2014;1649;Nordring / C2, Parkplatz;113140; 10,00 € 
25.06.2014;1111;Uerdinger Straße in Höhe von Haus-Nr. 31;141322; 15,00 € 
25.06.2014;1523;Feldstraße / C1 44;113244; 30,00 € 
25.06.2014;1143;Tersteegenstraße / C1 in Höhe von Haus-Nr. 36;141312; 15,00 € 
25.06.2014;1034;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1210;Moselstraße in Höhe von Haus-Nr. 57;113300; 10,00 € 
25.06.2014;1721;Buschstraße ggü. Haus-Nr. 3a;142103; 10,00 € 
25.06.2014;925;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
25.06.2014;927;Mühlenstraße / DE, Parkplatz;102118; 10,00 € 
25.06.2014;930;Mühlenstraße / DE, Parkplatz;113150; 10,00 € 
25.06.2014;931;Mühlenstraße / DE, Parkplatz;113150; 10,00 € 
25.06.2014;937;Mühlenstraße / DE, Parkplatz;113150; 10,00 € 
25.06.2014;943;Mühlenstraße / DE, Parkplatz;113150; 10,00 € 
25.06.2014;954;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
25.06.2014;957;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
25.06.2014;1001;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
25.06.2014;1019;Mühlenstraße / DE, Parkplatz;113142; 20,00 € 
25.06.2014;1021;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
25.06.2014;1026;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1027;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1029;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1030;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1031;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1035;Mühlenstraße / DE, Parkplatz;141015; 10,00 € 
25.06.2014;1039;Mühlenstraße / DE, Parkplatz;113280; 10,00 € 
25.06.2014;1041;Mühlenstraße / DE, Parkplatz;113320; 10,00 € 
25.06.2014;1046;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1048;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1050;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1052;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;1101;Baerler Straße 6;113240; 10,00 € 
25.06.2014;1103;Baerler Straße 8;113240; 10,00 € 
25.06.2014;1114;Baerler Straße 10;113220; 10,00 € 
25.06.2014;1107;Baerler Straße 10;113240; 10,00 € 
25.06.2014;1109;Seminarstraße ggü. Haus-Nr. 43;113240; 10,00 € 
25.06.2014;1113;Baerler Straße 18;113221; 15,00 € 
25.06.2014;1120;Diesterwegstraße 7;113240; 10,00 € 
25.06.2014;1124;Diesterwegstraße ggü. Haus-Nr. 10;113240; 10,00 € 
25.06.2014;1134;Gellertstraße ggü. Haus-Nr. 27;113221; 15,00 € 
25.06.2014;1132;Landwehrstraße / C1 ggü. Haus-Nr. 53;113240; 10,00 € 
25.06.2014;1138;Feldstraße / C1 52;113240; 15,00 € 
25.06.2014;1225;Weygoldstraße / C1 6;113140; 10,00 € 
25.06.2014;1234;Oberwallstraße / B 19;113120; 10,00 € 
25.06.2014;1236;Oberwallstraße / B 4;113140; 10,00 € 
25.06.2014;1244;Unterwallstraße 9;113280; 10,00 € 
25.06.2014;1245;Unterwallstraße 9;142262; 10,00 € 
25.06.2014;1247;Unterwallstraße 9;142262; 10,00 € 
25.06.2014;1249;Unterwallstraße 9;142278; 35,00 € 
25.06.2014;1352;Josefstraße / C3 in Höhe von Haus-Nr. 29;113140; 10,00 € 
25.06.2014;1355;Josefstraße / C3 ggü. Haus-Nr. 29;113140; 10,00 € 
25.06.2014;1357;Josefstraße / C3 ggü. Haus-Nr. 29;142278; 35,00 € 
25.06.2014;1423;Adam-Riese-Straße in Höhe von Haus-Nr. 37;142103; 15,00 € 
25.06.2014;1439;Lotharstraße in Höhe von Haus-Nr. 14;141412; 10,00 € 
25.06.2014;1441;Lotharstraße in Höhe von Haus-Nr. 14;141412; 10,00 € 
25.06.2014;1444;Kirschenallee in Höhe von Haus-Nr. 5;141342; 15,00 € 
25.06.2014;1449;Lotharstraße in Höhe von Haus-Nr. 8;141342; 15,00 € 
25.06.2014;1451;Lotharstraße in Höhe von Haus-Nr. 8;141342; 15,00 € 
25.06.2014;1454;Kirschenallee ggü. Haus-Nr. 13;141312; 15,00 € 
25.06.2014;1525;An der Sandkull ggü. Haus-Nr. 114;113300; 10,00 € 
25.06.2014;1528;An der Sandkull ggü. Haus-Nr. 114;113282; 20,00 € 
25.06.2014;1539;Markt, Parkplatz;113300; 10,00 € 
25.06.2014;1541;Markt, Parkplatz;113300; 10,00 € 
25.06.2014;1543;Markt, Parkplatz;113300; 10,00 € 
25.06.2014;1547;Markt, Parkplatz;113300; 10,00 € 
25.06.2014;1548;Markt, Parkplatz;113300; 10,00 € 
25.06.2014;1550;Markt, Parkplatz;113300; 10,00 € 
25.06.2014;1553;Lintforter Straße in Höhe von Haus-Nr. 92;113283; 25,00 € 
25.06.2014;1555;Lintforter Straße in Höhe von Haus-Nr. 88;113284; 30,00 € 
25.06.2014;1601;Lintforter Straße, Parkplatz;113280; 10,00 € 
25.06.2014;1606;Lintforter Straße in Höhe von Haus-Nr. 85b;113300; 10,00 € 
25.06.2014;1609;Lintforter Straße in Höhe von Haus-Nr. 91;113300; 10,00 € 
25.06.2014;1652;Nordring / C2, Parkplatz;113122; 20,00 € 
25.06.2014;1653;Nordring / C2, Parkplatz;113140; 10,00 € 
25.06.2014;1655;Nordring / C2, Parkplatz;113123; 25,00 € 
25.06.2014;1658;Nordring / C2, Parkplatz;113120; 10,00 € 
25.06.2014;1709;Neumarkt / A, Parkplatz;113121; 15,00 € 
25.06.2014;1711;Neumarkt / A, Parkplatz;113120; 10,00 € 
25.06.2014;1712;Neumarkt / A, Parkplatz;113120; 10,00 € 
25.06.2014;1100;Baerler Straße 6;141315; 40,00 € 
25.06.2014;800;Landwehrstraße / C1, Schule;142262; 10,00 € 
25.06.2014;922;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
25.06.2014;1748;Azaleenweg 10;142103; 10,00 € 
25.06.2014;1759;Windmühlenstraße ggü. Haus-Nr. 87b;141112; 20,00 € 
25.06.2014;1805;Lintforter Straße 87;112042; 15,00 € 
25.06.2014;1812;An der Sandkull 78, Gegen Poller;112402; 20,00 € 
25.06.2014;1814;An der Sandkull 78-80, Gegen Poller;112402; 20,00 € 
25.06.2014;1822;Stormstraße 2, Turnhalle Ppl.;141313; 25,00 € 
25.06.2014;1923;Am Viegenhof 30, Giebel;142103; 10,00 € 
25.06.2014;1924;Am Viegenhof 30, Giebel;142103; 10,00 € 
25.06.2014;1321;Nordring / C2, Parkplatz;113120; 10,00 € 
25.06.2014;1324;Nordring / C2, Parkplatz;113122; 20,00 € 
25.06.2014;1347;Josefstraße / C3 in Höhe von Haus-Nr. 22;113140; 10,00 € 
25.06.2014;1349;Josefstraße / C3 in Höhe von Haus-Nr. 27;113140; 10,00 € 
25.06.2014;1618;Oberwallstraße / B in Höhe von Haus-Nr. 19;113140; 10,00 € 
25.06.2014;1624;Oberwallstraße / B in Höhe von Haus-Nr. 27;113140; 10,00 € 
25.06.2014;959;Neumarkt / A, Parkplatz;113140; 10,00 € 
25.06.2014;1007;Meerstraße / B, Parkplatz;113140; 10,00 € 
25.06.2014;1008;Meerstraße / B, Parkplatz;113140; 10,00 € 
25.06.2014;1014;Im Rosenthal / B in Höhe von Haus-Nr. 20;113140; 10,00 € 
25.06.2014;1018;Meerstraße / B, Schotterplatz;113140; 10,00 € 
25.06.2014;1020;Meerstraße / B, Schotterplatz;113121; 15,00 € 
25.06.2014;1023;Meerstraße / B, Schotterplatz;113140; 10,00 € 
25.06.2014;1027;Meerstraße / B in Höhe von Haus-Nr. 2;142278; 35,00 € 
25.06.2014;1032;Meerstraße / B, Innenhof;113140; 10,00 € 
25.06.2014;1034;Meerstraße / B, Innenhof;113140; 10,00 € 
25.06.2014;1044;Haagstraße / B in Höhe von Haus-Nr. 7;113140; 10,00 € 
25.06.2014;1050;Hanckwitzstraße / B, Parkplatz;113121; 15,00 € 
25.06.2014;1132;Tersteegenstraße / C1 in Höhe von Haus-Nr. 34;113121; 15,00 € 
25.06.2014;1216;Otto-Hue-Straße / C1 in Höhe von Haus-Nr. 4;113122; 20,00 € 
25.06.2014;1219;Otto-Hue-Straße / C1 ggü. Haus-Nr. 6;113120; 10,00 € 
25.06.2014;1225;Essenberger Straße / C1, Parkplatz;113121; 15,00 € 
25.06.2014;1228;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
25.06.2014;1233;Augustastraße / C1 in Höhe von Haus-Nr. 2;142278; 35,00 € 
25.06.2014;1237;Augustastraße / C1 in Höhe von Haus-Nr. 14;113140; 10,00 € 
25.06.2014;1239;Augustastraße / C1 in Höhe von Haus-Nr. 14;113140; 10,00 € 
25.06.2014;1602;Neuer Wall in Höhe von Haus-Nr. 6;112404; 30,00 € 
25.06.2014;1350;Bankstraße / C1 ggü. Haus-Nr. 45, Gymnasium;113140; 10,00 € 
25.06.2014;1404;Otto-Hue-Straße / C1 in Höhe von Haus-Nr., 8;113140; 10,00 € 
25.06.2014;1409;Homberger Straße / C1 in Höhe von Haus-Nr. 71;113120; 10,00 € 
25.06.2014;1412;Homberger Straße / C1 in Höhe von Haus-Nr. 75;142278; 35,00 € 
25.06.2014;1655;Rheinberger Straße in Höhe von Haus-Nr. 104, Fünderich;141166; 20,00 € 
25.06.2014;1723;Buschstraße 11;112402; 20,00 € 
25.06.2014;1737;Oleanderweg ggü. Haus-Nr. 80;142103; 10,00 € 
25.06.2014;1740;Mimosenweg, Ecke Oleanderweg;142103; 10,00 € 
25.06.2014;1742;Oleanderweg neben Haus-Nr. 36;142103; 10,00 € 
25.06.2014;1744;Oleanderweg ggü. Haus-Nr. 24;142103; 10,00 € 
25.06.2014;1529;Greefstraße in Höhe von Haus-Nr. 2;141312; 15,00 € 
25.06.2014;1535;Gellertstraße in Höhe von Haus-Nr. 24;113240; 10,00 € 
25.06.2014;1551;Seminarstraße in Höhe von Haus-Nr. 4;113240; 10,00 € 
25.06.2014;1558;Ostring / C2 ggü. Haus-Nr. 12;113140; 10,00 € 
25.06.2014;1605;Neuer Wall in Höhe von Haus-Nr. niag;141403; 15,00 € 
25.06.2014;1611;Oberwallstraße / B ggü. Haus-Nr. 21;113122; 20,00 € 
25.06.2014;1215;Moselstraße in Höhe von Haus-Nr. 55;113300; 10,00 € 
25.06.2014;1220;Moselstraße ggü. Haus-Nr. 24;113260; 10,00 € 
25.06.2014;1230;Jahnstraße ggü. Haus-Nr. 12;113280; 10,00 € 
25.06.2014;829;Unterwallstraße in Höhe von Haus-Nr. 9;142262; 10,00 € 
25.06.2014;847;Hopfenstraße, Ecke Kautzstrasse;141352; 15,00 € 
25.06.2014;900;Oberwallstraße / B, Ecke Hanns-Dieter-Hüsch-Platz;141352; 15,00 € 
25.06.2014;945;Meerstraße / B ggü. Haus-Nr. 1;142278; 35,00 € 
25.06.2014;1203;Haagstraße / B ggü. Haus-Nr. 26;113322; 20,00 € 
25.06.2014;1154;Hopfenstraße in Höhe von Haus-Nr. 15;141118; 15,00 € 
25.06.2014;1156;Kautzstraße / B in Höhe von Haus-Nr., Parkplatz;113120; 10,00 € 
25.06.2014;1408;Neumarkt / A, Parkplatz;113140; 10,00 € 
25.06.2014;1411;Neumarkt / A, Parkplatz;113120; 10,00 € 
25.06.2014;1413;Neumarkt / A, Parkplatz;113121; 15,00 € 
25.06.2014;1414;Neumarkt / A, Parkplatz;113120; 10,00 € 
25.06.2014;1417;Neumarkt / A, Parkplatz;113120; 10,00 € 
25.06.2014;1419;Neumarkt / A, Parkplatz;113140; 10,00 € 
25.06.2014;1425;Meerstraße / B, Parkplatz;113120; 10,00 € 
25.06.2014;1427;Meerstraße / B, Schotterplatz;113120; 10,00 € 
25.06.2014;1433;Meerstraße / B, Schotterplatz;113140; 10,00 € 
25.06.2014;1550;Neumarkt / A, Parkplatz;113122; 20,00 € 
25.06.2014;1446;Meerstraße / B, Innenhof;113140; 10,00 € 
25.06.2014;1448;Meerstraße / B, Innenhof;113140; 10,00 € 
25.06.2014;1451;Meerstraße / B, Innenhof;113150; 10,00 € 
25.06.2014;1501;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
25.06.2014;1533;Kautzstraße / B, Parkplatz;113120; 10,00 € 
25.06.2014;1546;Meerstraße / B ggü. Haus-Nr. 1;142278; 35,00 € 
25.06.2014;1552;Neumarkt / A, Parkplatz;113140; 10,00 € 
25.06.2014;1555;Neumarkt / A, Parkplatz;113120; 10,00 € 
25.06.2014;1322;Oberwallstraße / B in Höhe von Haus-Nr. 29;113120; 10,00 € 
25.06.2014;1328;Neuer Wall in Höhe von Haus-Nr. 6;141101; 30,00 € 
25.06.2014;1335;Ostring / C2 in Höhe von Haus-Nr. 6;113140; 10,00 € 
25.06.2014;1354;Feldstraße / C1 in Höhe von Haus-Nr. 13;141118; 15,00 € 
25.06.2014;1405;Otto-Hue-Straße / C1 ggü. Haus-Nr., 4a;113121; 15,00 € 
25.06.2014;1408;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2b;113140; 10,00 € 
25.06.2014;1413;Homberger Straße / C1 in Höhe von Haus-Nr. 72b;113140; 10,00 € 
25.06.2014;1426;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
25.06.2014;1428;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
25.06.2014;1431;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
25.06.2014;1434;Essenberger Straße / C1, Parkplatz;113121; 15,00 € 
25.06.2014;1437;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
25.06.2014;1316;Bethanienstraße, Krankenhaus;142278; 35,00 € 
25.06.2014;1304;Bethanienstraße, Krankenhaus;141245; 25,00 € 
25.06.2014;1232;Jahnstraße in Höhe von Haus-Nr. 31;113282; 20,00 € 
25.06.2014;1156;Jahnstraße in Höhe von Haus-Nr. 4;113300; 10,00 € 
25.06.2014;1206;Zwickauer Straße ggü. Haus-Nr. 12;113320; 10,00 € 
25.06.2014;1208;Zwickauer Straße in Höhe von Haus-Nr. 4;113300; 10,00 € 
25.06.2014;951;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.06.2014;953;Mühlenstraße / DE, Parkplatz;113140; 15,00 € 
25.06.2014;1015;Landwehrstraße / C1 in Höhe von Haus-Nr. 22;141412; 10,00 € 
25.06.2014;1026;Landwehrstraße / C1 in Höhe von Haus-Nr. 28;113220; 10,00 € 
25.06.2014;1034;Wittfeldstraße in Höhe von Haus-Nr. 10;141322; 15,00 € 
25.06.2014;1036;Wittfeldstraße in Höhe von Haus-Nr. 16;141322; 15,00 € 
25.06.2014;1038;Wittfeldstraße in Höhe von Haus-Nr. 18;141322; 15,00 € 
25.06.2014;1040;Wittfeldstraße in Höhe von Haus-Nr. 20;141322; 15,00 € 
25.06.2014;1042;Wittfeldstraße in Höhe von Haus-Nr. 26;141322; 15,00 € 
25.06.2014;1044;Wittfeldstraße in Höhe von Haus-Nr. 28;141322; 15,00 € 
25.06.2014;1106;Bismarckstraße in Höhe von Haus-Nr. 51;113300; 10,00 € 
25.06.2014;1108;Bismarckstraße in Höhe von Haus-Nr. 51;113280; 10,00 € 
25.06.2014;1111;Bismarckstraße in Höhe von Haus-Nr. 49;113300; 10,00 € 
25.06.2014;1114;Bismarckstraße in Höhe von Haus-Nr. 70;141402; 10,00 € 
25.06.2014;1127;Lindenstraße ggü. Haus-Nr. 100;113300; 10,00 € 
25.06.2014;1146;Lindenstraße ggü. Haus-Nr. 92;112402; 20,00 € 
25.06.2014;1703;Nordring / C2, Parkplatz;113150; 10,00 € 
25.06.2014;1048;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
26.06.2014;1554;Neumarkt / A, Parkplatz;113120; 10,00 € 
26.06.2014;1335;Oberwallstraße / B ggü. Haus-Nr. 13;113120; 10,00 € 
26.06.2014;1231;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
26.06.2014;1233;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
26.06.2014;1236;Mühlenstraße / DE, Parkplatz;113140; 10,00 € 
26.06.2014;1241;Mühlenstraße / DE, Parkplatz;102118; 10,00 € 
